,ASV 0,ASV 1,ASV 2,ASV 3,ASV 4,ASV 5,ASV 6,ASV 7,ASV 8,ASV 9,ASV 10,ASV 11,ASV 12,ASV 13,ASV 14,ASV 15,ASV 16,ASV 17,ASV 18,ASV 19,ASV 20,ASV 21,ASV 22,ASV 23,ASV 24,ASV 25,ASV 26,ASV 27,ASV 28,ASV 29,ASV 30,ASV 31,ASV 32,ASV 33,ASV 34,ASV 35,ASV 36,ASV 37,ASV 38,ASV 39,ASV 40,ASV 41,ASV 42,ASV 43,ASV 44,ASV 45,ASV 46,ASV 47,ASV 48,ASV 49,ASV 50,ASV 51,ASV 52,ASV 53,ASV 54,ASV 55,ASV 56,ASV 57,ASV 58,ASV 59,ASV 60,ASV 61,ASV 62,ASV 63,ASV 64,ASV 65,ASV 66,ASV 67,ASV 68,ASV 69,ASV 70,ASV 71,ASV 72,ASV 73,ASV 74,ASV 75,ASV 76,ASV 77,ASV 78,ASV 79,ASV 80,ASV 81,ASV 82,ASV 83,ASV 84,ASV 85,ASV 86,ASV 87,ASV 88,ASV 89,ASV 90,ASV 91,ASV 92,ASV 93,ASV 94,ASV 95,ASV 96,ASV 97,ASV 98,ASV 99,ASV 100,ASV 101,ASV 102,ASV 103,ASV 104,ASV 105
ASV 77,0.8197599999999998,0.8389899999999999,0.9587699999999999,0.94183,0.9422799999999998,0.9549799999999999,0.9468899999999998,0.9462099999999998,0.9414399999999998,0.95983,0.72598,0.74777,0.72341,0.77557,0.75944,1.0848199999999997,1.0388099999999998,1.06747,1.0307099999999998,1.0744199999999997,1.0695399999999997,1.05127,1.0281299999999998,1.0869899999999997,1.0331199999999998,1.0818899999999998,1.0282899999999997,1.0461899999999997,1.0799699999999997,1.02009,0.94654,1.0171299999999999,1.0124199999999999,1.10397,0.97734,0.8982500000000001,0.9768900000000001,0.9395600000000001,0.9804400000000001,0.65512,0.6490600000000001,0.7829900000000001,0.8558300000000001,0.7148,0.75363,0.71303,0.7982100000000001,0.7031700000000002,0.7572400000000002,0.7486100000000001,0.7744500000000002,0.7500800000000002,0.7542200000000002,0.72613,0.7589200000000002,0.55665,0.43501000000000006,0.42945,0.41353,0.60541,0.5543600000000001,0.26177,0.39383,0.43388,0.6054,0.37626000000000004,0.43975000000000003,0.38311999999999996,0.41612,0.64071,0.43610000000000004,0.41062,0.41095,0.34682999999999997,0.34202999999999995,0.33487,0.17095,0.0,0.37833,0.25516,0.24632,0.26296,0.39068,0.37731000000000003,0.39959,0.58138,0.59707,0.58558,0.63869,0.12088,0.77951,0.71147,0.66022,0.61996,0.60786,0.6533,0.64134,0.6775599999999999,0.7349800000000001,0.7387400000000002,0.7894500000000001,0.85792,0.8786700000000001,0.87507,0.86451,0.7631800000000001
ASV 78,0.75719,0.7764200000000001,0.8961999999999999,0.8792599999999999,0.87971,0.8924099999999999,0.88432,0.88364,0.87887,0.89726,0.6634099999999999,0.6852,0.66084,0.713,0.69687,1.0222499999999999,0.9762399999999999,1.0049000000000001,0.9681399999999999,1.01185,1.00697,0.9887,0.9655600000000001,1.0244199999999999,0.9705499999999999,1.0193199999999998,0.96572,0.98362,1.0173999999999999,0.95752,0.88397,0.95456,0.94985,1.0413999999999999,0.9147700000000002,0.8356800000000001,0.9143200000000001,0.87699,0.9178700000000001,0.5925500000000001,0.5864900000000001,0.7204200000000002,0.7932600000000002,0.6522300000000001,0.6910600000000001,0.6504600000000001,0.7356400000000001,0.6406000000000002,0.6946700000000001,0.6860400000000002,0.7118800000000002,0.6875100000000002,0.6916500000000001,0.6635600000000001,0.6963500000000001,0.4940800000000001,0.39246000000000003,0.3869,0.37098000000000003,0.5428400000000001,0.49179000000000006,0.34590000000000004,0.35128000000000004,0.39133,0.54283,0.33371,0.3972,0.34057,0.37357,0.57814,0.39355,0.36807,0.3684,0.334,0.3292,0.32204000000000005,0.32628000000000007,0.37833,0.0,0.33929000000000004,0.33045,0.34709,0.34813000000000005,0.33476000000000006,0.35704,0.51881,0.5345000000000001,0.52301,0.57612,0.34135000000000004,0.7169400000000001,0.6489000000000001,0.59765,0.55739,0.54529,0.59073,0.57877,0.61499,0.6724100000000001,0.6761700000000002,0.7268800000000002,0.7953500000000002,0.8161000000000003,0.8125000000000002,0.8019400000000001,0.7006100000000002
ASV 79,0.7807199999999999,0.7999499999999999,0.9197299999999999,0.90279,0.9032399999999998,0.91594,0.9078499999999998,0.9071699999999998,0.9023999999999999,0.92079,0.68694,0.70873,0.6843699999999999,0.73653,0.7204,1.0457799999999997,0.9997699999999999,1.0284299999999997,0.9916699999999999,1.0353799999999997,1.0304999999999997,1.0122299999999997,0.9890899999999999,1.0479499999999997,0.99408,1.0428499999999998,0.9892499999999999,1.00715,1.0409299999999997,0.9810499999999999,0.9075000000000001,0.97809,0.97338,1.0649299999999997,0.9383,0.8592099999999999,0.93785,0.9005200000000001,0.9414000000000001,0.6160800000000001,0.61002,0.7439500000000001,0.8167900000000001,0.67576,0.7145900000000001,0.6739900000000001,0.75917,0.6641300000000001,0.7182000000000001,0.7095700000000001,0.7354100000000002,0.7110400000000001,0.71518,0.6870900000000001,0.7198800000000002,0.51761,0.39597000000000004,0.39041000000000003,0.37449000000000005,0.56637,0.51532,0.20283,0.35479,0.39484,0.56636,0.33722,0.40071,0.34408,0.37708,0.60167,0.39706,0.37158,0.37191,0.30779,0.30299,0.29583000000000004,0.20310999999999998,0.25516,0.33929000000000004,0.0,0.14142,0.20401999999999998,0.35163999999999995,0.33826999999999996,0.36055000000000004,0.5423399999999999,0.55803,0.5465399999999999,0.5996499999999999,0.21817999999999999,0.7404700000000001,0.6724300000000001,0.62118,0.58092,0.56882,0.6142599999999999,0.6023,0.63852,0.69594,0.6997000000000001,0.7504100000000001,0.81888,0.8396300000000001,0.83603,0.82547,0.7241400000000001
ASV 80,0.7718799999999999,0.79111,0.91089,0.89395,0.8943999999999999,0.9071,0.8990099999999999,0.8983299999999999,0.8935599999999999,0.91195,0.6781,0.69989,0.67553,0.7276900000000001,0.71156,1.0369399999999998,0.99093,1.0195899999999998,0.98283,1.0265399999999998,1.0216599999999998,1.00339,0.98025,1.0391099999999998,0.98524,1.0340099999999999,0.9804099999999999,0.9983099999999999,1.0320899999999997,0.9722099999999999,0.8986600000000001,0.9692500000000001,0.9645400000000001,1.0560899999999998,0.9294600000000001,0.85037,0.92901,0.8916800000000001,0.9325600000000002,0.6072400000000001,0.60118,0.7351100000000002,0.8079500000000002,0.6669200000000001,0.7057500000000001,0.6651500000000001,0.75033,0.6552900000000002,0.7093600000000001,0.7007300000000002,0.7265700000000003,0.7022000000000002,0.7063400000000001,0.6782500000000001,0.7110400000000002,0.5087700000000001,0.38713000000000003,0.38157,0.36565000000000003,0.5575300000000001,0.50648,0.19399,0.34595000000000004,0.386,0.55752,0.32838,0.39187,0.33524,0.36823999999999996,0.59283,0.38822,0.36274,0.36307,0.29895000000000005,0.29415,0.28698999999999997,0.19427,0.24632,0.33045,0.14142,0.0,0.19518,0.3428,0.32943,0.3517100000000001,0.5335,0.5491900000000001,0.5377,0.59081,0.20934000000000003,0.7316300000000001,0.6635900000000001,0.61234,0.57208,0.55998,0.60542,0.59346,0.62968,0.6871,0.6908600000000001,0.7415700000000002,0.8100400000000001,0.8307900000000001,0.8271900000000001,0.8166300000000001,0.7153000000000002
ASV 81,0.7885199999999999,0.80775,0.92753,0.91059,0.9110399999999998,0.92374,0.9156499999999999,0.9149699999999998,0.9101999999999999,0.92859,0.69474,0.71653,0.69217,0.74433,0.7282000000000001,1.0535799999999997,1.0075699999999999,1.0362299999999998,0.99947,1.0431799999999998,1.0382999999999998,1.0200299999999998,0.9968899999999999,1.0557499999999997,1.00188,1.0506499999999999,0.9970499999999999,1.0149499999999998,1.0487299999999997,0.9888499999999999,0.9153000000000001,0.98589,0.98118,1.0727299999999997,0.9461,0.86701,0.94565,0.9083200000000001,0.9492000000000002,0.6238800000000001,0.61782,0.7517500000000001,0.8245900000000002,0.6835600000000001,0.7223900000000001,0.6817900000000001,0.76697,0.6719300000000001,0.7260000000000001,0.7173700000000002,0.7432100000000003,0.7188400000000001,0.7229800000000001,0.6948900000000001,0.7276800000000002,0.52541,0.40377,0.39821,0.38229,0.5741700000000001,0.52312,0.18899,0.36259,0.40264,0.57416,0.34502,0.40851,0.35187999999999997,0.38487999999999994,0.6094700000000001,0.40486,0.37938,0.37970999999999994,0.31559000000000004,0.31079,0.30362999999999996,0.21091,0.26296,0.34709,0.20401999999999998,0.19518,0.0,0.35944,0.34607,0.36835000000000007,0.55014,0.56583,0.5543399999999999,0.6074499999999999,0.22598000000000001,0.7482700000000001,0.6802300000000001,0.62898,0.58872,0.57662,0.62206,0.6101,0.64632,0.70374,0.7075000000000001,0.7582100000000002,0.8266800000000001,0.8474300000000001,0.8438300000000001,0.8332700000000001,0.7319400000000001
ASV 82,0.7895599999999998,0.8087899999999999,0.9285699999999999,0.9116299999999999,0.91208,0.9247799999999999,0.91669,0.91601,0.9112399999999998,0.92963,0.69578,0.7175699999999999,0.69321,0.74537,0.72924,1.05462,1.0086099999999998,1.03727,1.00051,1.04422,1.0393399999999997,1.0210699999999997,0.9979299999999999,1.05679,1.00292,1.0516899999999998,0.99809,1.0159899999999997,1.0497699999999999,0.98989,0.91634,0.98693,0.98222,1.07377,0.94714,0.8680500000000001,0.9466900000000001,0.9093600000000001,0.9502400000000001,0.62492,0.6188600000000001,0.7527900000000001,0.8256300000000001,0.6846,0.72343,0.68283,0.7680100000000001,0.6729700000000001,0.7270400000000002,0.7184100000000001,0.7442500000000002,0.7198800000000002,0.7240200000000002,0.69593,0.7287200000000001,0.52645,0.3775300000000001,0.37197,0.35605000000000003,0.57521,0.5241600000000001,0.35824999999999996,0.33635000000000004,0.3764,0.5752,0.29528000000000004,0.35877000000000003,0.24088,0.22312,0.61051,0.35512000000000005,0.32964000000000004,0.32997000000000004,0.34635000000000005,0.34155,0.33438999999999997,0.33863,0.39068,0.34813000000000005,0.35163999999999995,0.3428,0.35944,0.0,0.11896999999999999,0.10477,0.55118,0.5668700000000001,0.55538,0.60849,0.35369999999999996,0.7493100000000001,0.6812700000000002,0.63002,0.5897600000000001,0.5776600000000001,0.6231,0.61114,0.64736,0.7047800000000001,0.7085400000000002,0.7592500000000002,0.8277200000000001,0.8484700000000002,0.8448700000000001,0.8343100000000001,0.7329800000000002
ASV 83,0.7761899999999999,0.79542,0.9152,0.8982599999999998,0.8987099999999999,0.9114099999999998,0.9033199999999999,0.9026399999999999,0.89787,0.9162599999999999,0.68241,0.7041999999999999,0.67984,0.7319999999999999,0.7158699999999999,1.0412499999999998,0.9952399999999998,1.0238999999999998,0.98714,1.0308499999999998,1.0259699999999998,1.0076999999999998,0.98456,1.0434199999999998,0.98955,1.03832,0.9847199999999999,1.00262,1.0363999999999998,0.9765199999999999,0.9029699999999999,0.9735599999999999,0.9688499999999999,1.0603999999999998,0.9337700000000001,0.85468,0.93332,0.89599,0.93687,0.61155,0.6054900000000001,0.7394200000000001,0.8122600000000001,0.67123,0.71006,0.66946,0.75464,0.6596000000000001,0.7136700000000001,0.7050400000000001,0.7308800000000001,0.7065100000000001,0.7106500000000001,0.6825600000000001,0.7153500000000002,0.51308,0.36416000000000004,0.35860000000000003,0.34268000000000004,0.56184,0.5107900000000001,0.34487999999999996,0.32298,0.36303,0.56183,0.28191000000000005,0.34540000000000004,0.22751,0.20975,0.5971400000000001,0.34175000000000005,0.31627,0.3166,0.33298000000000005,0.32818,0.32101999999999997,0.32526,0.37731000000000003,0.33476000000000006,0.33826999999999996,0.32943,0.34607,0.11896999999999999,0.0,0.12788,0.53781,0.5535000000000001,0.54201,0.59512,0.34032999999999997,0.7359400000000001,0.6679000000000002,0.61665,0.5763900000000001,0.5642900000000001,0.60973,0.59777,0.63399,0.6914100000000001,0.6951700000000002,0.7458800000000002,0.8143500000000001,0.8351000000000002,0.8315000000000001,0.8209400000000001,0.7196100000000002
ASV 84,0.79847,0.8177000000000001,0.9374799999999999,0.9205399999999999,0.92099,0.9336899999999999,0.9256,0.92492,0.92015,0.9385399999999999,0.7046899999999999,0.72648,0.70212,0.75428,0.73815,1.0635299999999999,1.0175199999999998,1.0461799999999999,1.0094199999999998,1.05313,1.04825,1.02998,1.00684,1.0656999999999999,1.0118299999999998,1.0605999999999998,1.0070000000000001,1.0249,1.0586799999999998,0.9988,0.92525,0.99584,0.99113,1.0826799999999999,0.9560500000000002,0.8769600000000001,0.9556000000000001,0.91827,0.9591500000000001,0.6338300000000001,0.62777,0.7617000000000002,0.8345400000000002,0.6935100000000001,0.7323400000000001,0.6917400000000001,0.77692,0.6818800000000002,0.7359500000000002,0.7273200000000002,0.7531600000000002,0.7287900000000002,0.7329300000000002,0.7048400000000001,0.7376300000000001,0.5353600000000001,0.38644000000000006,0.38088000000000005,0.36496000000000006,0.5841200000000001,0.53307,0.36716000000000004,0.34526000000000007,0.38531000000000004,0.58411,0.30419,0.36768,0.24979,0.23203000000000001,0.61942,0.36403,0.33855,0.33888,0.35526,0.35046,0.34330000000000005,0.34754000000000007,0.39959,0.35704,0.36055000000000004,0.3517100000000001,0.36835000000000007,0.10477,0.12788,0.0,0.56009,0.5757800000000001,0.56429,0.6174,0.36261,0.7582200000000001,0.6901800000000001,0.63893,0.59867,0.58657,0.63201,0.62005,0.65627,0.71369,0.7174500000000001,0.7681600000000002,0.8366300000000001,0.8573800000000003,0.8537800000000002,0.8432200000000001,0.7418900000000002
ASV 85,0.7592399999999999,0.77847,0.89825,0.8813099999999998,0.8817599999999999,0.8944599999999998,0.8863699999999999,0.8856899999999999,0.8809199999999999,0.8993099999999998,0.6654599999999999,0.6872499999999999,0.66289,0.7150499999999999,0.6989199999999999,1.0242999999999998,0.9782899999999998,1.00695,0.97019,1.0138999999999998,1.0090199999999998,0.9907499999999999,0.96761,1.0264699999999998,0.9726,1.0213699999999997,0.9677699999999999,0.9856699999999999,1.0194499999999997,0.9595699999999999,0.8860199999999999,0.9566099999999998,0.9518999999999999,1.0434499999999998,0.9168200000000001,0.83773,0.91637,0.8790399999999999,0.91992,0.5946,0.5885400000000001,0.7224700000000001,0.7953100000000001,0.65428,0.69311,0.65251,0.73769,0.64265,0.6967200000000001,0.6880900000000001,0.7139300000000001,0.6895600000000001,0.6937000000000001,0.66561,0.6984000000000001,0.35170999999999997,0.5955100000000001,0.58995,0.57403,0.35857,0.49384000000000006,0.5489499999999999,0.55433,0.59438,0.40046,0.53676,0.6002500000000001,0.54362,0.57662,0.36513,0.5966,0.57112,0.57145,0.53705,0.53225,0.52509,0.52933,0.58138,0.51881,0.5423399999999999,0.5335,0.55014,0.55118,0.53781,0.56009,0.0,0.39213000000000003,0.33874,0.36311,0.5444,0.7189900000000001,0.6509500000000001,0.5997,0.55944,0.54734,0.59278,0.58082,0.61704,0.6744600000000001,0.6782200000000002,0.7289300000000002,0.7974000000000001,0.8181500000000002,0.8145500000000001,0.8039900000000001,0.7026600000000002
ASV 86,0.7749299999999999,0.79416,0.91394,0.897,0.8974499999999999,0.91015,0.9020599999999999,0.9013799999999998,0.8966099999999999,0.915,0.68115,0.70294,0.67858,0.7307400000000001,0.71461,1.0399899999999997,0.99398,1.0226399999999998,0.98588,1.0295899999999998,1.0247099999999998,1.00644,0.9833,1.0421599999999998,0.98829,1.0370599999999999,0.9834599999999999,1.00136,1.0351399999999997,0.9752599999999999,0.9017100000000001,0.9723,0.9675900000000001,1.0591399999999997,0.9325100000000001,0.85342,0.93206,0.8947300000000001,0.9356100000000002,0.6102900000000001,0.60423,0.7381600000000001,0.8110000000000002,0.6699700000000001,0.7088000000000001,0.6682000000000001,0.75338,0.6583400000000001,0.7124100000000001,0.7037800000000002,0.7296200000000003,0.7052500000000002,0.7093900000000001,0.6813000000000001,0.7140900000000002,0.32314,0.6112000000000001,0.6056400000000001,0.58972,0.41616000000000003,0.50953,0.56464,0.5700200000000001,0.61007,0.21149,0.55245,0.61594,0.55931,0.59231,0.45146000000000003,0.61229,0.58681,0.58714,0.55274,0.54794,0.54078,0.5450200000000001,0.59707,0.5345000000000001,0.55803,0.5491900000000001,0.56583,0.5668700000000001,0.5535000000000001,0.5757800000000001,0.39213000000000003,0.0,0.39632999999999996,0.44943999999999995,0.56009,0.7346800000000001,0.6666400000000001,0.61539,0.5751299999999999,0.5630299999999999,0.60847,0.59651,0.63273,0.69015,0.6939100000000001,0.7446200000000002,0.81309,0.83384,0.83024,0.8196800000000001,0.7183500000000002
ASV 87,0.7634399999999999,0.78267,0.90245,0.8855099999999998,0.8859599999999999,0.8986599999999998,0.8905699999999999,0.8898899999999998,0.8851199999999999,0.9035099999999998,0.6696599999999999,0.6914499999999999,0.66709,0.7192499999999998,0.7031199999999999,1.0284999999999997,0.9824899999999998,1.0111499999999998,0.97439,1.0180999999999998,1.0132199999999998,0.9949499999999999,0.97181,1.0306699999999998,0.9768,1.0255699999999996,0.9719699999999999,0.9898699999999999,1.0236499999999997,0.9637699999999999,0.8902199999999999,0.9608099999999998,0.9560999999999998,1.0476499999999997,0.9210200000000001,0.84193,0.92057,0.8832399999999999,0.9241199999999999,0.5988,0.59274,0.72667,0.79951,0.65848,0.69731,0.65671,0.7418899999999999,0.64685,0.7009200000000001,0.6922900000000001,0.71813,0.69376,0.6979000000000001,0.66981,0.7026000000000001,0.35590999999999995,0.5997100000000001,0.59415,0.57823,0.29823,0.49804000000000004,0.5531499999999999,0.55853,0.59858,0.40465999999999996,0.54096,0.60445,0.54782,0.58082,0.39807,0.6008,0.5753199999999999,0.57565,0.54125,0.53645,0.5292899999999999,0.53353,0.58558,0.52301,0.5465399999999999,0.5377,0.5543399999999999,0.55538,0.54201,0.56429,0.33874,0.39632999999999996,0.0,0.39605,0.5486,0.7231900000000001,0.6551500000000001,0.6039000000000001,0.56364,0.55154,0.5969800000000001,0.5850200000000001,0.62124,0.67866,0.6824200000000001,0.7331300000000002,0.8016000000000002,0.8223500000000002,0.8187500000000002,0.8081900000000001,0.7068600000000002
ASV 88,0.8165499999999999,0.83578,0.95556,0.9386199999999998,0.9390699999999998,0.9517699999999998,0.9436799999999999,0.9429999999999998,0.9382299999999999,0.9566199999999998,0.72277,0.74456,0.7202,0.7723599999999998,0.7562299999999998,1.0816099999999997,1.0355999999999996,1.0642599999999998,1.0274999999999996,1.0712099999999998,1.0663299999999998,1.0480599999999998,1.0249199999999998,1.0837799999999997,1.0299099999999999,1.0786799999999996,1.0250799999999998,1.0429799999999998,1.0767599999999997,1.0168799999999998,0.9433299999999999,1.0139199999999997,1.0092099999999997,1.1007599999999997,0.97413,0.89504,0.97368,0.9363499999999999,0.9772299999999999,0.65191,0.64585,0.77978,0.85262,0.71159,0.7504200000000001,0.70982,0.7949999999999999,0.69996,0.7540300000000001,0.7454000000000001,0.77124,0.74687,0.7510100000000001,0.7229200000000001,0.7557100000000001,0.40901999999999994,0.65282,0.64726,0.6313399999999999,0.41587999999999997,0.55115,0.6062599999999999,0.61164,0.6516899999999999,0.45776999999999995,0.59407,0.65756,0.60093,0.63393,0.32176,0.65391,0.6284299999999999,0.62876,0.59436,0.58956,0.5823999999999999,0.5866399999999999,0.63869,0.57612,0.5996499999999999,0.59081,0.6074499999999999,0.60849,0.59512,0.6174,0.36311,0.44943999999999995,0.39605,0.0,0.6017100000000001,0.7763000000000001,0.70826,0.65701,0.6167499999999999,0.6046499999999999,0.65009,0.6381300000000001,0.6743499999999999,0.7317700000000001,0.7355300000000001,0.7862400000000002,0.8547100000000002,0.8754600000000002,0.8718600000000002,0.8613000000000001,0.7599700000000001
ASV 89,0.7827799999999998,0.8020099999999999,0.9217899999999999,0.9048499999999999,0.9053,0.9179999999999999,0.90991,0.90923,0.9044599999999998,0.92285,0.689,0.7107899999999999,0.68643,0.73859,0.72246,1.0478399999999999,1.00183,1.03049,0.9937299999999999,1.03744,1.0325599999999997,1.0142899999999997,0.9911499999999999,1.0500099999999999,0.9961399999999999,1.0449099999999998,0.99131,1.0092099999999997,1.0429899999999999,0.98311,0.90956,0.98015,0.97544,1.0669899999999999,0.94036,0.8612700000000001,0.9399100000000001,0.90258,0.9434600000000001,0.61814,0.6120800000000001,0.7460100000000001,0.8188500000000001,0.67782,0.71665,0.67605,0.7612300000000001,0.6661900000000001,0.7202600000000002,0.7116300000000001,0.7374700000000002,0.7131000000000002,0.7172400000000002,0.68915,0.7219400000000001,0.51967,0.39803000000000005,0.39247,0.37655,0.56843,0.5173800000000001,0.22479,0.35685,0.3969,0.5684199999999999,0.33928,0.40277,0.34613999999999995,0.37914,0.6037300000000001,0.39912000000000003,0.37363999999999997,0.37396999999999997,0.30984999999999996,0.30504999999999993,0.29789,0.13397,0.12088,0.34135000000000004,0.21817999999999999,0.20934000000000003,0.22598000000000001,0.35369999999999996,0.34032999999999997,0.36261,0.5444,0.56009,0.5486,0.6017100000000001,0.0,0.74253,0.67449,0.62324,0.5829799999999999,0.5708799999999999,0.61632,0.60436,0.6405799999999999,0.6980000000000001,0.7017600000000002,0.7524700000000002,0.82094,0.84169,0.83809,0.82753,0.7262000000000001
ASV 90,0.80653,0.82576,0.9455399999999998,0.9285999999999999,0.9290499999999999,0.9417499999999999,0.9336599999999999,0.9329799999999999,0.92821,0.9465999999999999,0.71275,0.73454,0.71018,0.7623399999999999,0.7462099999999999,1.0715899999999998,1.0255799999999997,1.0542399999999998,1.0174799999999997,1.0611899999999999,1.0563099999999999,1.0380399999999999,1.0149,1.0737599999999998,1.0198899999999997,1.0686599999999997,1.0150599999999999,1.0329599999999999,1.0667399999999998,1.00686,0.93331,1.0039,0.9991899999999999,1.0907399999999998,0.9641100000000001,0.88502,0.9636600000000001,0.92633,0.96721,0.53803,0.53197,0.6659,0.7387400000000001,0.59771,0.63654,0.59594,0.68112,0.58608,0.6401500000000001,0.6315200000000001,0.65736,0.63299,0.6371300000000001,0.60904,0.6418300000000001,0.6942600000000001,0.79364,0.78808,0.77216,0.7430200000000001,0.6434300000000001,0.7470800000000001,0.75246,0.7925099999999999,0.7430100000000001,0.73489,0.7983800000000001,0.7417500000000001,0.77475,0.77832,0.79473,0.7692500000000001,0.76958,0.7351800000000001,0.73038,0.7232200000000001,0.7274600000000001,0.77951,0.7169400000000001,0.7404700000000001,0.7316300000000001,0.7482700000000001,0.7493100000000001,0.7359400000000001,0.7582200000000001,0.7189900000000001,0.7346800000000001,0.7231900000000001,0.7763000000000001,0.74253,0.0,0.29394,0.66293,0.6226700000000001,0.6105700000000001,0.65601,0.64405,0.73085,0.7217500000000001,0.7255100000000002,0.7762200000000002,0.8446900000000002,0.8654400000000002,0.8618400000000002,0.8512800000000001,0.7499500000000001
ASV 91,0.7384899999999999,0.75772,0.8775,0.86056,0.86101,0.87371,0.8656200000000001,0.86494,0.8601699999999999,0.87856,0.64471,0.6665,0.64214,0.6943,0.67817,1.00355,0.95754,0.9862000000000001,0.94944,0.9931500000000001,0.9882699999999999,0.9700000000000001,0.9468600000000001,1.00572,0.95185,1.00062,0.9470200000000001,0.9649200000000001,0.9987,0.9388200000000001,0.8652700000000001,0.93586,0.93115,1.0227,0.89607,0.8169800000000002,0.8956200000000002,0.8582900000000001,0.8991700000000001,0.46998999999999996,0.46393,0.5978600000000001,0.6707000000000001,0.52967,0.5685,0.5279,0.6130800000000001,0.5180400000000001,0.5721100000000001,0.5634800000000001,0.5893200000000001,0.5649500000000001,0.5690900000000001,0.541,0.5737900000000001,0.6262200000000001,0.7256,0.72004,0.7041200000000001,0.6749800000000001,0.5753900000000001,0.6790400000000001,0.6844200000000001,0.7244700000000001,0.6749700000000001,0.66685,0.7303400000000001,0.67371,0.7067100000000001,0.7102800000000001,0.7266900000000001,0.7012100000000001,0.70154,0.6671400000000001,0.66234,0.6551800000000001,0.6594200000000001,0.71147,0.6489000000000001,0.6724300000000001,0.6635900000000001,0.6802300000000001,0.6812700000000002,0.6679000000000002,0.6901800000000001,0.6509500000000001,0.6666400000000001,0.6551500000000001,0.70826,0.67449,0.29394,0.0,0.59489,0.5546300000000001,0.5425300000000001,0.58797,0.57601,0.66281,0.65371,0.6574700000000001,0.7081800000000001,0.7766500000000001,0.7974000000000001,0.7938000000000001,0.7832400000000002,0.6819100000000001
ASV 92,0.7031799999999999,0.72241,0.84219,0.8252499999999998,0.8256999999999999,0.8383999999999998,0.8303099999999999,0.8296299999999999,0.8248599999999999,0.8432499999999998,0.6093999999999999,0.6311899999999999,0.60683,0.6589899999999999,0.6428599999999999,0.9682399999999999,0.92223,0.9508900000000001,0.91413,0.9578399999999999,0.9529599999999999,0.9346899999999999,0.91155,0.9704099999999999,0.91654,0.96531,0.9117099999999999,0.9296099999999999,0.9633899999999999,0.9035099999999999,0.8299599999999999,0.9005499999999999,0.8958399999999999,0.9873899999999999,0.8607600000000001,0.78167,0.86031,0.8229799999999999,0.86386,0.5385399999999999,0.53248,0.6664100000000001,0.7392500000000001,0.59822,0.63705,0.59645,0.6816300000000001,0.5865900000000001,0.6406600000000001,0.6320300000000001,0.6578700000000001,0.6335000000000001,0.6376400000000001,0.60955,0.6423400000000001,0.57497,0.6743500000000001,0.66879,0.6528700000000001,0.62373,0.52414,0.62779,0.63317,0.67322,0.62372,0.6156,0.6790900000000001,0.62246,0.65546,0.65903,0.67544,0.64996,0.65029,0.61589,0.61109,0.60393,0.60817,0.66022,0.59765,0.62118,0.61234,0.62898,0.63002,0.61665,0.63893,0.5997,0.61539,0.6039000000000001,0.65701,0.62324,0.66293,0.59489,0.0,0.31228,0.30018,0.34562,0.33366,0.61156,0.6184000000000001,0.6221600000000002,0.6728700000000002,0.7413400000000001,0.7620900000000002,0.7584900000000001,0.7479300000000001,0.6466000000000002
ASV 93,0.66292,0.68215,0.80193,0.7849899999999999,0.7854399999999999,0.7981399999999998,0.7900499999999999,0.7893699999999999,0.7846,0.8029899999999999,0.56914,0.59093,0.56657,0.61873,0.6026,0.9279799999999999,0.88197,0.9106300000000002,0.87387,0.91758,0.9127,0.89443,0.87129,0.9301499999999999,0.8762800000000001,0.92505,0.87145,0.88935,0.9231299999999999,0.86325,0.7897,0.8602899999999999,0.8555799999999999,0.9471300000000001,0.8205000000000001,0.74141,0.8200500000000001,0.78272,0.8236,0.49827999999999995,0.49222,0.6261500000000001,0.6989900000000001,0.55796,0.59679,0.5561900000000001,0.64137,0.54633,0.6004,0.5917700000000001,0.6176100000000001,0.5932400000000001,0.59738,0.5692900000000001,0.6020800000000001,0.53471,0.63409,0.62853,0.61261,0.58347,0.48388,0.58753,0.59291,0.63296,0.58346,0.57534,0.63883,0.5821999999999999,0.6152,0.61877,0.63518,0.6097,0.61003,0.57563,0.57083,0.56367,0.56791,0.61996,0.55739,0.58092,0.57208,0.58872,0.5897600000000001,0.5763900000000001,0.59867,0.55944,0.5751299999999999,0.56364,0.6167499999999999,0.5829799999999999,0.6226700000000001,0.5546300000000001,0.31228,0.0,0.23324,0.27868,0.26672,0.5713,0.5781400000000001,0.5819000000000002,0.6326100000000002,0.7010800000000001,0.7218300000000002,0.7182300000000001,0.7076700000000001,0.6063400000000001
